zillow_region_id,zillow_region_name,cbsa_code,census_cbsa_title,bls_area_code,bls_area_title,match_method,geographic_vintage,match_status,review_reason
394422,"Brownwood, TX",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394423,"Brunswick, GA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394424,"Bucyrus, OH",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394425,"Buffalo, NY",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394426,"Burley, ID",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394427,"Burlington, IA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394429,"Burlington, VT",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394430,"Butte, MT",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394431,"Cadillac, MI",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394432,"Calhoun, GA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
753872,"California, MD",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394433,"Cambridge, MD",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394434,"Cambridge, OH",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394435,"Camden, AR",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394436,"Campbellsville, KY",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394439,"Canton, OH",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394440,"Cape Coral, FL",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394441,"Cape Girardeau, MO",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394442,"Carbondale, IL",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394443,"Carlsbad, NM",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394437,"Ca±on City, CO",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394446,"Cedar City, UT",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394448,"Cedartown, GA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394449,"Celina, OH",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394451,"Centralia, IL",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394452,"Centralia, WA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394454,"Champaign, IL",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394456,"Charleston, IL",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394457,"Charleston, SC",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394458,"Charlotte, NC",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394460,"Chattanooga, TN",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394463,"Chicago, IL",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394465,"Chillicothe, OH",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394466,"Cincinnati, OH",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394469,"Clarksburg, WV",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394470,"Clarksdale, MS",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394471,"Clarksville, TN",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394472,"Clearlake, CA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394473,"Cleveland, MS",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394476,"Clewiston, FL",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394477,"Clinton, IA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394478,"Clovis, NM",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394481,"Coffeyville, KS",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394482,"Coldwater, MI",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394483,"College Station, TX",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394488,"Columbus, GA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394490,"Columbus, MS",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394491,"Columbus, NE",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394493,"Concord, NH",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394494,"Connersville, IN",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394495,"Cookeville, TN",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394496,"Coos Bay, OR",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394498,"Cordele, GA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394499,"Corinth, MS",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394500,"Cornelia, GA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394501,"Corning, NY",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394503,"Corsicana, TX",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394504,"Cortland, NY",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394506,"Coshocton, OH",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
753874,"Craig, CO",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394507,"Crawfordsville, IN",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394508,"Crescent City, CA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
753875,"Crestview, FL",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394509,"Crossville, TN",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394511,"Cullman, AL",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
753877,"Cullowhee, NC",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394513,"Cumberland, MD",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394514,"Dallas, TX",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394516,"Danville, IL",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394517,"Danville, KY",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394518,"Danville, VA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394519,"Daphne, AL",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394520,"Davenport, IA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
753878,"Dayton, TN",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394522,"DeRidder, LA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394525,"Decatur, IN",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394526,"Defiance, OH",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394527,"Del Rio, TX",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394528,"Deltona, FL",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394529,"Deming, NM",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394530,"Denver, CO",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394531,"Des Moines, IA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394532,"Detroit, MI",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394533,"Dickinson, ND",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394535,"Dixon, IL",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394536,"Dodge City, KS",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394538,"Douglas, GA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394541,"DuBois, PA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394540,"Dublin, GA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394543,"Duluth, MN",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394544,"Dumas, TX",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394545,"Duncan, OK",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394547,"Durango, CO",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394548,"Durant, OK",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394549,"Durham, NC",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394550,"Dyersburg, TN",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394553,"East Stroudsburg, PA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394554,"Easton, MD",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394556,"Edwards, CO",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394557,"Effingham, IL",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394558,"El Campo, TX",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394560,"El Dorado, AR",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394562,"Elizabeth City, NC",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394564,"Elk City, OK",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394565,"Elkhart, IN",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
753879,"Elkins, WV",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394566,"Elko, NV",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394567,"Ellensburg, WA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394569,"Emporia, KS",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394571,"Enterprise, AL",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394573,"Escanaba, MI",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394574,"Espa±ola, NM",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394576,"Eugene, OR",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394577,"Eureka, CA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394578,"Evanston, WY",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394580,"Fairbanks, AK",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
753880,"Fairfield, IA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394582,"Fairmont, WV",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394584,"Fallon, NV",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394585,"Fargo, ND",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394586,"Faribault, MN",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394587,"Farmington, MO",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394590,"Fayetteville, AR",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394591,"Fergus Falls, MN",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394592,"Fernley, NV",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394593,"Findlay, OH",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394594,"Fitzgerald, GA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394598,"Florence, AL",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394600,"Forest City, NC",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394601,"Forrest City, AR",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394602,"Fort Collins, CO",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394604,"Fort Leonard Wood, MO",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394605,"Fort Madison, IA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394606,"Fort Morgan, CO",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394608,"Fort Polk South, LA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394609,"Fort Smith, AR",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394613,"Frankfort, IN",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394614,"Frankfort, KY",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394615,"Fredericksburg, TX",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394616,"Freeport, IL",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394617,"Fremont, NE",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394618,"Fremont, OH",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394621,"Gaffney, SC",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394624,"Gainesville, TX",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394625,"Galesburg, IL",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394626,"Gallup, NM",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394627,"Garden City, KS",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394628,"Gardnerville Ranchos, NV",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394629,"Georgetown, SC",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394631,"Gillette, WY",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394632,"Glasgow, KY",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
753881,"Glenwood Springs, CO",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394634,"Gloversville, NY",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394637,"Grand Forks, ND",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394640,"Grand Rapids, MI",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394642,"Grants, NM",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
