Survey,CSA,CBSA,HHEADER,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
202507,144,14020,2,Bloomington  IN ,19,19,6154,3,6,825,0,0,0,5,40,5164,8,8,2410,3,6,825,0,0,0,5,40,5164
202507,145,14010,2,Bloomington  IL ,43,43,5818,0,0,0,0,0,0,0,0,0,41,41,5384,0,0,0,0,0,0,0,0,0
202507,145,38700,5,Pontiac  IL ,6,6,2303,1,2,300,0,0,0,0,0,0,2,2,800,0,0,0,0,0,0,0,0,0
202507,146,14100,5,Bloomsburg-Berwick  PA ,3,3,918,0,0,0,0,0,0,0,0,0,1,1,190,0,0,0,0,0,0,0,0,0
202507,146,30260,5,Lewisburg  PA ,5,5,1785,0,0,0,0,0,0,0,0,0,4,4,1460,0,0,0,0,0,0,0,0,0
202507,146,42780,5,Selinsgrove  PA ,3,3,1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,146,44980,5,Sunbury  PA ,2,2,679,0,0,0,0,0,0,0,0,0,1,1,357,0,0,0,0,0,0,0,0,0
202507,147,14260,2,Boise City  ID ,653,653,181046,0,0,0,1,4,469,6,101,17303,573,573,164314,0,0,0,0,0,0,5,84,14801
202507,147,34300,5,Mountain Home  ID ,37,37,1373,0,0,0,0,0,0,0,0,0,35,35,1083,0,0,0,0,0,0,0,0,0
202507,147,36620,5,Ontario  OR-ID ,20,20,8131,0,0,0,0,0,0,0,0,0,10,10,4852,0,0,0,0,0,0,0,0,0
202507,148,12700,2,Barnstable Town  MA ,37,37,31368,1,2,622,0,0,0,1,5,1786,19,19,18017,0,0,0,0,0,0,0,0,0
202507,148,14460,2,Boston-Cambridge-Newton  MA-NH ,325,325,147114,6,12,3069,3,9,2091,34,575,126120,183,183,93836,2,4,850,2,6,1235,12,382,94128
202507,148,18180,5,Concord  NH ,19,19,6671,1,2,400,0,0,0,0,0,0,8,8,3186,1,2,400,0,0,0,0,0,0
202507,148,29060,5,Laconia  NH ,28,28,13745,1,2,580,0,0,0,0,0,0,18,18,10316,1,2,580,0,0,0,0,0,0
202507,148,31700,2,Manchester-Nashua  NH ,40,40,15912,2,4,960,0,0,0,2,18,4050,26,26,11412,2,4,960,0,0,0,0,0,0
202507,148,39300,2,Providence-Warwick  RI-MA ,95,95,28732,19,38,5513,1,3,420,8,74,8350,30,30,9488,14,28,4240,1,3,420,1,7,640
202507,148,49340,2,Worcester  MA ,79,79,28314,1,2,600,0,0,0,1,11,2269,43,43,15609,1,2,600,0,0,0,0,0,0
202507,150,14540,2,Bowling Green  KY ,63,63,18410,0,0,0,1,4,362,1,6,543,63,63,18410,0,0,0,1,4,362,1,6,543
202507,150,23190,5,Franklin  KY ,13,13,2894,0,0,0,0,0,0,1,5,516,0,0,0,0,0,0,0,0,0,0,0,0
202507,150,23980,5,Glasgow  KY ,18,18,5328,0,0,0,0,0,0,0,0,0,18,18,5328,0,0,0,0,0,0,0,0,0
202507,152,15060,5,Brookings  OR ,3,3,1307,0,0,0,0,0,0,0,0,0,3,3,1307,0,0,0,0,0,0,0,0,0
202507,152,18860,5,Crescent City  CA ,2,2,651,1,2,530,0,0,0,1,14,4424,0,0,0,0,0,0,0,0,0,0,0,0
202507,154,15180,2,Brownsville-Harlingen  TX ,130,130,25201,1,2,172,0,0,0,2,40,11199,35,35,6527,0,0,0,0,0,0,0,0,0
202507,154,39700,5,Raymondville  TX ,3,3,825,0,0,0,0,0,0,0,0,0,3,3,825,0,0,0,0,0,0,0,0,0
202507,160,15380,2,Buffalo-Cheektowaga  NY ,69,69,31003,0,0,0,1,4,1200,2,20,4132,52,52,25479,0,0,0,1,4,1200,1,10,1890
202507,160,36460,5,Olean  NY ,8,8,2190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,161,15460,5,Burlington  IA-IL ,2,2,661,0,0,0,0,0,0,1,5,699,0,0,0,0,0,0,0,0,0,0,0,0
202507,161,22800,5,Fort Madison  IA ,1,1,303,0,0,0,0,0,0,1,5,990,0,0,0,0,0,0,0,0,0,0,0,0
202507,162,12740,5,Barre  VT ,17,17,5327,0,0,0,0,0,0,0,0,0,6,6,1622,0,0,0,0,0,0,0,0,0
202507,162,15540,2,Burlington-South Burlington  VT ,36,36,13210,2,4,487,1,3,499,3,34,4257,21,21,7951,0,0,0,1,3,499,1,24,3000
202507,163,15980,2,Cape Coral-Fort Myers  FL ,860,860,271547,15,30,6278,0,0,0,4,34,3470,860,860,271547,15,30,6278,0,0,0,4,34,3470
202507,163,17500,5,Clewiston  FL ,28,28,4093,0,0,0,0,0,0,0,0,0,28,28,4093,0,0,0,0,0,0,0,0,0
202507,163,34940,2,Naples-Marco Island  FL ,179,179,101538,0,0,0,3,10,1425,3,110,45190,6,6,7280,0,0,0,0,0,0,0,0,0
202507,164,16020,2,Cape Girardeau  MO-IL ,5,5,1868,5,10,1746,0,0,0,0,0,0,0,0,0,5,10,1746,0,0,0,0,0,0
202507,164,43460,5,Sikeston  MO ,9,9,600,0,0,0,0,0,0,0,0,0,9,9,600,0,0,0,0,0,0,0,0,0
202507,166,16060,5,Carbondale  IL ,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,166,32060,5,Marion-Herrin  IL ,4,4,571,1,2,143,2,6,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,168,16300,2,Cedar Rapids  IA ,48,48,16339,3,6,1019,1,3,587,1,31,4019,32,32,12057,1,2,353,0,0,0,0,0,0
202507,168,26980,2,Iowa City  IA ,52,52,20339,4,8,2406,0,0,0,3,53,6825,39,39,15588,4,8,2406,0,0,0,2,44,5517
202507,169,16580,2,Champaign-Urbana  IL ,22,22,8418,0,0,0,0,0,0,2,48,5719,17,17,6032,0,0,0,0,0,0,2,48,5719
202507,169,19180,5,Danville  IL ,1,1,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,170,16620,2,Charleston  WV ,9,9,1114,0,0,0,0,0,0,0,0,0,4,4,501,0,0,0,0,0,0,0,0,0
202507,170,26580,2,Huntington-Ashland  WV-KY-OH ,21,21,4287,0,0,0,0,0,0,2,25,4308,0,0,0,0,0,0,0,0,0,0,0,0
202507,170,39020,5,Portsmouth  OH ,2,2,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,172,10620,5,Albemarle  NC ,30,30,5051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,172,16740,2,Charlotte-Concord-Gastonia  NC-SC ,1394,1394,428378,4,8,1433,1,3,461,9,265,28632,1276,1276,391481,4,8,1433,1,3,461,8,256,27610
202507,172,25860,2,Hickory-Lenoir-Morganton  NC ,245,245,152704,4,8,958,0,0,0,3,65,5554,235,235,151008,3,6,598,0,0,0,2,60,5276
202507,172,32000,5,Marion  NC ,14,14,6963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,172,43140,5,Shelby-Kings Mountain  NC ,50,50,12714,1,2,330,2,6,1357,1,5,721,35,35,8721,0,0,0,1,3,825,0,0,0
202507,174,11940,5,Athens  TN ,12,12,2768,0,0,0,0,0,0,0,0,0,5,5,763,0,0,0,0,0,0,0,0,0
202507,174,16860,2,Chattanooga  TN-GA ,196,196,47496,2,4,288,4,13,1264,5,56,6044,112,112,31854,0,0,0,2,7,681,1,5,956
202507,174,17420,2,Cleveland  TN ,64,64,20882,0,0,0,4,14,2583,2,12,2067,46,46,17622,0,0,0,4,14,2583,2,12,2067
202507,174,19140,2,Dalton  GA ,31,31,6296,2,4,261,2,6,846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,174,42460,5,Scottsboro  AL ,3,3,936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,174,44900,5,Summerville  GA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,176,16980,2,Chicago-Naperville-Elgin  IL-IN ,901,901,328395,15,30,6442,14,47,8241,34,873,258100,748,748,269124,13,26,5842,14,47,8241,18,695,205472
202507,176,28100,2,Kankakee  IL ,6,6,1513,1,2,203,1,3,600,0,0,0,3,3,700,0,0,0,0,0,0,0,0,0
202507,176,28450,2,Kenosha  WI ,26,26,9199,12,24,4671,0,0,0,0,0,0,20,20,5392,11,22,4086,0,0,0,0,0,0
202507,176,33140,2,Michigan City-La Porte  IN ,23,23,9716,0,0,0,0,0,0,1,10,1267,12,12,6196,0,0,0,0,0,0,0,0,0
202507,176,36837,5,Ottawa  IL ,11,11,3463,0,0,0,1,3,224,0,0,0,6,6,1758,0,0,0,0,0,0,0,0,0
202507,178,17140,2,Cincinnati  OH-KY-IN ,361,361,130264,8,16,2241,9,32,6060,7,93,12176,319,319,118839,8,16,2241,9,32,6060,6,76,10548
202507,178,48940,5,Wilmington  OH ,8,8,2755,0,0,0,0,0,0,0,0,0,2,2,258,0,0,0,0,0,0,0,0,0
202507,184,10420,2,Akron  OH ,54,54,22931,0,0,0,2,8,2181,0,0,0,39,39,19176,0,0,0,2,8,2181,0,0,0
202507,184,15940,2,Canton-Massillon  OH ,38,38,13633,0,0,0,1,3,154,1,11,845,32,32,12737,0,0,0,0,0,0,0,0,0
202507,184,17410,2,Cleveland  OH ,197,197,92035,2,4,596,1,3,186,6,39,7448,138,138,63992,2,4,596,0,0,0,0,0,0
202507,184,18740,5,Coshocton  OH ,1,1,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,184,23380,5,Fremont  OH ,2,2,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,184,35420,5,New Philadelphia-Dover  OH ,8,8,2961,1,2,351,0,0,0,0,0,0,3,3,1337,0,0,0,0,0,0,0,0,0
202507,184,35940,5,Norwalk  OH ,5,5,1588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,184,41780,2,Sandusky  OH ,23,23,13340,0,0,0,1,3,450,0,0,0,15,15,10967,0,0,0,0,0,0,0,0,0
202507,184,49300,5,Wooster  OH ,17,17,5584,0,0,0,0,0,0,0,0,0,17,17,5584,0,0,0,0,0,0,0,0,0
202507,190,17860,2,Columbia  MO ,52,52,22347,0,0,0,0,0,0,3,36,7305,50,50,21725,0,0,0,0,0,0,3,36,7305
202507,190,27620,2,Jefferson City  MO ,18,18,5429,0,0,0,0,0,0,0,0,0,1,1,367,0,0,0,0,0,0,0,0,0
202507,190,33020,5,Mexico  MO ,3,3,500,0,0,0,0,0,0,0,0,0,3,3,500,0,0,0,0,0,0,0,0,0
202507,190,33620,5,Moberly  MO ,2,2,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,192,17900,2,Columbia  SC ,500,500,140445,2,4,476,1,4,840,0,0,0,370,370,112406,2,4,476,1,4,840,0,0,0
202507,192,35140,5,Newberry  SC ,12,12,5043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,192,36700,5,Orangeburg  SC ,9,9,1583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,192,44940,2,Sumter  SC ,28,28,4725,2,4,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,194,10760,5,Alexander City  AL ,16,16,12101,0,0,0,0,0,0,0,0,0,4,4,5682,0,0,0,0,0,0,0,0,0
202507,194,12220,2,Auburn-Opelika  AL ,94,94,24213,0,0,0,0,0,0,0,0,0,94,94,24213,0,0,0,0,0,0,0,0,0
202507,194,17980,2,Columbus  GA-AL ,44,44,13573,0,0,0,0,0,0,1,5,515,6,6,1607,0,0,0,0,0,0,0,0,0
202507,198,11900,5,Athens  OH ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,198,13340,5,Bellefontaine  OH ,11,11,3614,0,0,0,0,0,0,0,0,0,9,9,2907,0,0,0,0,0,0,0,0,0
202507,198,15740,5,Cambridge  OH ,3,3,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,198,17060,5,Chillicothe  OH ,3,3,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,198,18140,2,Columbus  OH ,399,399,160221,12,24,3833,4,16,4000,44,1013,100226,345,345,139772,11,22,3590,4,16,4000,43,1008,99621
202507,198,32020,5,Marion  OH ,4,4,1083,0,0,0,0,0,0,0,0,0,1,1,38,0,0,0,0,0,0,0,0,0
202507,198,34540,5,Mount Vernon  OH ,10,10,3343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,198,47920,5,Washington Court House  OH ,2,2,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,198,49780,5,Zanesville  OH ,3,3,722,1,2,351,0,0,0,1,6,941,0,0,0,0,0,0,0,0,0,0,0,0
202507,204,10860,5,Alice  TX ,1,1,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,204,18580,2,Corpus Christi  TX ,179,179,49022,1,2,310,0,0,0,2,10,1089,22,22,5225,0,0,0,0,0,0,0,0,0
202507,204,28780,5,Kingsville  TX ,1,1,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,206,11980,5,Athens  TX ,20,20,6539,0,0,0,0,0,0,0,0,0,4,4,2019,0,0,0,0,0,0,0,0,0
202507,206,14300,5,Bonham  TX ,7,7,1767,1,2,276,0,0,0,0,0,0,1,1,350,0,0,0,0,0,0,0,0,0
202507,206,18620,5,Corsicana  TX ,41,41,10050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,206,19100,2,Dallas-Fort Worth-Arlington  TX ,3294,3294,990648,91,182,27385,26,89,12762,42,2235,312125,1830,1830,584093,16,32,4601,12,40,6197,18,1150,168998
202507,206,20460,5,Durant  OK ,7,7,2473,1,2,208,0,0,0,1,5,881,0,0,0,0,0,0,0,0,0,0,0,0
202507,206,23620,5,Gainesville  TX ,6,6,1731,0,0,0,0,0,0,0,0,0,5,5,1480,0,0,0,0,0,0,0,0,0
202507,206,24180,5,Granbury  TX ,33,33,10918,0,0,0,0,0,0,0,0,0,32,32,10662,0,0,0,0,0,0,0,0,0
202507,206,33420,5,Mineral Wells  TX ,1,1,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,206,43300,2,Sherman-Denison  TX ,137,137,41191,0,0,0,0,0,0,0,0,0,131,131,38602,0,0,0,0,0,0,0,0,0
202507,206,44860,5,Sulphur Springs  TX ,5,5,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,209,17540,5,Clinton  IA ,4,4,1537,0,0,0,0,0,0,1,5,833,3,3,1220,0,0,0,0,0,0,0,0,0
202507,209,19340,2,Davenport-Moline-Rock Island  IA-IL ,31,31,8085,1,2,325,0,0,0,1,7,734,25,25,6447,0,0,0,0,0,0,0,0,0
202507,209,34700,5,Muscatine  IA ,5,5,1481,5,10,1231,1,3,825,0,0,0,4,4,1127,4,8,880,1,3,825,0,0,0
202507,212,19430,2,Dayton-Kettering-Beavercreek  OH ,131,131,46988,1,2,351,7,21,1728,3,44,5882,119,119,43361,0,0,0,7,21,1728,2,12,2000
202507,212,24820,5,Greenville  OH ,6,6,3292,0,0,0,0,0,0,0,0,0,6,6,3292,0,0,0,0,0,0,0,0,0
202507,212,43380,5,Sidney  OH ,6,6,2327,0,0,0,0,0,0,1,30,4703,6,6,2327,0,0,0,0,0,0,0,0,0
202507,212,44220,2,Springfield  OH ,30,30,10082,0,0,0,0,0,0,0,0,0,30,30,10082,0,0,0,0,0,0,0,0,0
202507,212,46500,5,Urbana  OH ,4,4,960,0,0,0,0,0,0,0,0,0,4,4,960,0,0,0,0,0,0,0,0,0
202507,216,14500,2,Boulder  CO ,21,21,14575,0,0,0,1,3,1078,3,99,21660,9,9,9067,0,0,0,0,0,0,0,0,0
202507,216,19740,2,Denver-Aurora-Centennial  CO ,574,574,196559,0,0,0,1,4,609,16,363,73158,557,557,190840,0,0,0,1,4,609,14,346,70455
202507,216,24540,2,Greeley  CO ,199,199,85024,1,2,354,0,0,0,5,125,18081,100,100,42313,0,0,0,0,0,0,4,120,17343
202507,218,11180,2,Ames  IA ,18,18,6694,0,0,0,0,0,0,1,8,962,11,11,4479,0,0,0,0,0,0,1,8,962
202507,218,19780,2,Des Moines-West Des Moines  IA ,279,279,105090,1,2,300,1,3,750,2,59,9126,273,273,103592,1,2,300,1,3,750,2,59,9126
202507,218,36820,5,Oskaloosa  IA ,0,0,0,0,0,0,0,0,0,1,42,5587,0,0,0,0,0,0,0,0,0,1,42,5587
202507,218,37800,5,Pella  IA ,11,11,4197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,220,10300,5,Adrian  MI ,12,12,2614,0,0,0,0,0,0,1,5,938,2,2,364,0,0,0,0,0,0,0,0,0
202507,220,11460,2,Ann Arbor  MI ,53,53,24642,0,0,0,0,0,0,1,30,31068,49,49,22449,0,0,0,0,0,0,0,0,0
202507,220,19820,2,Detroit-Warren-Dearborn  MI ,482,482,177825,16,32,869,8,29,4809,17,379,58448,391,391,148189,16,32,869,8,29,4809,13,327,48222
202507,220,22420,2,Flint  MI ,31,31,9319,0,0,0,0,0,0,1,8,2214,24,24,7365,0,0,0,0,0,0,0,0,0
202507,220,33780,2,Monroe  MI ,13,13,3914,1,2,280,1,4,600,0,0,0,7,7,2321,0,0,0,1,4,600,0,0,0
202507,221,19940,5,Dixon  IL ,1,1,38,0,0,0,2,8,1510,0,0,0,1,1,38,0,0,0,2,8,1510,0,0,0
202507,221,44580,5,Sterling  IL ,1,1,500,1,2,318,0,0,0,0,0,0,1,1,500,0,0,0,0,0,0,0,0,0
202507,222,20020,2,Dothan  AL ,33,33,9915,0,0,0,0,0,0,0,0,0,17,17,6213,0,0,0,0,0,0,0,0,0
202507,222,21460,5,Enterprise  AL ,11,11,2609,0,0,0,0,0,0,0,0,0,10,10,2235,0,0,0,0,0,0,0,0,0
202507,222,37120,5,Ozark  AL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,228,20260,2,Duluth  MN-WI ,49,49,16727,2,4,680,0,0,0,0,0,0,43,43,14608,1,2,252,0,0,0,0,0,0
202507,228,24330,5,Grand Rapids  MN ,19,19,6917,0,0,0,0,0,0,0,0,0,17,17,6282,0,0,0,0,0,0,0,0,0
202507,232,20740,2,Eau Claire  WI ,38,38,19404,11,22,4775,0,0,0,2,16,2756,35,35,18114,11,22,4775,0,0,0,2,16,2756
202507,232,32860,5,Menomonie  WI ,7,7,2277,0,0,0,0,0,0,0,0,0,4,4,1212,0,0,0,0,0,0,0,0,0
202507,233,20780,5,Edwards  CO ,13,13,16544,0,0,0,0,0,0,0,0,0,12,12,15615,0,0,0,0,0,0,0,0,0
202507,233,40090,5,Rifle  CO ,18,18,65960,1,2,377,0,0,0,0,0,0,16,16,65145,1,2,377,0,0,0,0,0,0
202507,236,18500,5,Corning  NY ,8,8,1562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,236,21300,2,Elmira  NY ,1,1,85,0,0,0,0,0,0,1,5,560,0,0,0,0,0,0,0,0,0,0,0,0
202507,238,21340,2,El Paso  TX ,165,165,38585,4,8,1036,1,4,527,1,13,1532,0,0,0,0,0,0,0,0,0,0,0,0
202507,238,29740,2,Las Cruces  NM ,55,55,14150,3,6,985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,240,21500,2,Erie  PA ,40,40,7969,0,0,0,0,0,0,0,0,0,34,34,6143,0,0,0,0,0,0,0,0,0
202507,240,32740,5,Meadville  PA ,10,10,2809,0,0,0,0,0,0,0,0,0,1,1,175,0,0,0,0,0,0,0,0,0
202507,241,21780,2,Evansville  IN ,55,55,24821,9,18,5077,0,0,0,0,0,0,20,20,12889,6,12,4293,0,0,0,0,0,0
202507,241,25775,5,Henderson  KY ,5,5,1269,0,0,0,0,0,0,0,0,0,4,4,1019,0,0,0,0,0,0,0,0,0
202507,242,17220,5,Clarksburg  WV ,0,0,0,0,0,0,10,40,3070,0,0,0,0,0,0,0,0,0,10,40,3070,0,0,0
202507,242,21900,5,Fairmont  WV ,1,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,244,22020,2,Fargo  ND-MN ,91,91,27466,0,0,0,0,0,0,3,190,25253,87,87,25694,0,0,0,0,0,0,3,190,25253
202507,244,47420,5,Wahpeton  ND-MN ,5,5,1112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,246,22180,2,Fayetteville  NC ,146,146,39517,2,4,646,0,0,0,0,0,0,146,146,39517,2,4,646,0,0,0,0,0,0
202507,246,29900,5,Laurinburg  NC ,2,2,300,0,0,0,0,0,0,0,0,0,2,2,300,0,0,0,0,0,0,0,0,0
202507,246,31300,5,Lumberton  NC ,26,26,4482,0,0,0,0,0,0,0,0,0,3,3,540,0,0,0,0,0,0,0,0,0
202507,246,38240,2,Pinehurst-Southern Pines  NC ,96,96,23812,0,0,0,0,0,0,0,0,0,83,83,20309,0,0,0,0,0,0,0,0,0
202507,246,40460,5,Rockingham  NC ,6,6,1733,0,0,0,0,0,0,0,0,0,5,5,1480,0,0,0,0,0,0,0,0,0
202507,248,22300,5,Findlay  OH ,5,5,1414,0,0,0,0,0,0,0,0,0,1,1,275,0,0,0,0,0,0,0,0,0
