Survey,CSA,CBSA,HHEADER,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
202601,144,14020,2,Bloomington  IN ,23,23,7398,0,0,0,2,7,1540,1,14,14400,15,15,4710,0,0,0,2,7,1540,1,14,14400
202601,145,14010,2,Bloomington  IL ,4,4,1154,0,0,0,0,0,0,0,0,0,4,4,1154,0,0,0,0,0,0,0,0,0
202601,145,38700,5,Pontiac  IL ,3,3,1420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202601,146,14100,5,Bloomsburg-Berwick  PA ,2,2,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202601,146,30260,5,Lewisburg  PA ,4,4,1170,0,0,0,0,0,0,0,0,0,2,2,557,0,0,0,0,0,0,0,0,0
202601,146,42780,5,Selinsgrove  PA ,1,1,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202601,146,44980,5,Sunbury  PA ,5,5,1433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202601,147,14260,2,Boise City  ID ,495,495,133421,1,2,1226,1,4,575,2,43,7634,461,461,116808,1,2,1226,1,4,575,2,43,7634
202601,147,34300,5,Mountain Home  ID ,18,18,3020,0,0,0,0,0,0,0,0,0,16,16,2556,0,0,0,0,0,0,0,0,0
202601,147,36620,5,Ontario  OR-ID ,17,17,5324,0,0,0,0,0,0,0,0,0,16,16,4910,0,0,0,0,0,0,0,0,0
202601,148,12700,2,Barnstable Town  MA ,27,27,28293,0,0,0,0,0,0,0,0,0,24,24,26790,0,0,0,0,0,0,0,0,0
202601,148,14460,2,Boston-Cambridge-Newton  MA-NH ,246,246,109188,8,16,4602,3,10,2593,23,439,53373,170,170,82154,6,12,2994,2,7,2300,10,354,40296
202601,148,18180,5,Concord  NH ,9,9,5581,1,2,425,0,0,0,0,0,0,3,3,3357,0,0,0,0,0,0,0,0,0
202601,148,29060,5,Laconia  NH ,11,11,5570,0,0,0,0,0,0,0,0,0,6,6,3750,0,0,0,0,0,0,0,0,0
202601,148,31700,2,Manchester-Nashua  NH ,14,14,4765,1,2,350,1,3,473,1,8,1997,4,4,1550,0,0,0,0,0,0,0,0,0
202601,148,39300,2,Providence-Warwick  RI-MA ,82,82,30596,15,30,3941,3,9,1408,2,13,1449,52,52,21193,15,30,3941,2,6,965,0,0,0
202601,148,49340,2,Worcester  MA ,36,36,11787,2,4,890,0,0,0,0,0,0,19,19,5388,0,0,0,0,0,0,0,0,0
202601,150,14540,2,Bowling Green  KY ,47,47,14221,0,0,0,0,0,0,4,80,11189,47,47,14221,0,0,0,0,0,0,4,80,11189
202601,150,23190,5,Franklin  KY ,8,8,1590,1,2,300,0,0,0,0,0,0,8,8,1590,1,2,300,0,0,0,0,0,0
202601,150,23980,5,Glasgow  KY ,14,14,4144,0,0,0,0,0,0,0,0,0,14,14,4144,0,0,0,0,0,0,0,0,0
202601,152,15060,5,Brookings  OR ,3,3,986,0,0,0,0,0,0,0,0,0,3,3,986,0,0,0,0,0,0,0,0,0
202601,152,18860,5,Crescent City  CA ,3,3,1184,0,0,0,0,0,0,1,21,6637,3,3,1184,0,0,0,0,0,0,0,0,0
202601,154,15180,2,Brownsville-Harlingen  TX ,104,104,22807,2,4,531,0,0,0,2,24,696,37,37,8849,0,0,0,0,0,0,0,0,0
202601,154,39700,5,Raymondville  TX ,1,1,88,0,0,0,0,0,0,0,0,0,1,1,88,0,0,0,0,0,0,0,0,0
202601,160,15380,2,Buffalo-Cheektowaga  NY ,47,47,18577,0,0,0,0,0,0,1,15,3364,40,40,17246,0,0,0,0,0,0,0,0,0
202601,160,36460,5,Olean  NY ,9,9,2063,0,0,0,0,0,0,0,0,0,1,1,400,0,0,0,0,0,0,0,0,0
202601,161,15460,5,Burlington  IA-IL ,0,0,0,0,0,0,0,0,0,1,5,699,0,0,0,0,0,0,0,0,0,0,0,0
202601,161,22800,5,Fort Madison  IA ,0,0,0,0,0,0,0,0,0,1,5,990,0,0,0,0,0,0,0,0,0,0,0,0
202601,162,12740,5,Barre  VT ,13,13,4171,1,2,500,0,0,0,0,0,0,5,5,1452,1,2,500,0,0,0,0,0,0
202601,162,15540,2,Burlington-South Burlington  VT ,51,51,17405,2,4,741,0,0,0,3,85,116555,42,42,14416,0,0,0,0,0,0,1,66,114455
202601,163,15980,2,Cape Coral-Fort Myers  FL ,551,551,163513,4,8,2104,0,0,0,7,510,99898,551,551,163513,4,8,2104,0,0,0,7,510,99898
202601,163,17500,5,Clewiston  FL ,35,35,6890,0,0,0,0,0,0,0,0,0,30,30,5751,0,0,0,0,0,0,0,0,0
202601,163,34940,2,Naples-Marco Island  FL ,181,181,145595,0,0,0,2,8,913,0,0,0,173,173,116941,0,0,0,2,8,913,0,0,0
202601,164,16020,2,Cape Girardeau  MO-IL ,6,6,2029,0,0,0,0,0,0,0,0,0,3,3,909,0,0,0,0,0,0,0,0,0
202601,164,43460,5,Sikeston  MO ,2,2,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202601,166,16060,5,Carbondale  IL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202601,166,32060,5,Marion-Herrin  IL ,7,7,1381,0,0,0,1,3,225,0,0,0,4,4,747,0,0,0,0,0,0,0,0,0
202601,168,16300,2,Cedar Rapids  IA ,14,14,4765,0,0,0,0,0,0,2,18,2500,9,9,3323,0,0,0,0,0,0,2,18,2500
202601,168,26980,2,Iowa City  IA ,15,15,5929,0,0,0,0,0,0,1,9,1308,9,9,3830,0,0,0,0,0,0,0,0,0
202601,169,16580,2,Champaign-Urbana  IL ,4,4,1124,0,0,0,0,0,0,0,0,0,4,4,1124,0,0,0,0,0,0,0,0,0
202601,169,19180,5,Danville  IL ,1,1,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202601,170,16620,2,Charleston  WV ,5,5,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202601,170,26580,2,Huntington-Ashland  WV-KY-OH ,14,14,3295,1,2,100,0,0,0,1,29,5650,1,1,680,0,0,0,0,0,0,0,0,0
202601,170,39020,5,Portsmouth  OH ,2,2,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202601,172,10620,5,Albemarle  NC ,23,23,3873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202601,172,16740,2,Charlotte-Concord-Gastonia  NC-SC ,1063,1063,335613,2,4,575,0,0,0,7,364,47546,976,976,308450,2,4,575,0,0,0,6,350,45957
202601,172,25860,2,Hickory-Lenoir-Morganton  NC ,209,209,44802,10,20,2370,0,0,0,2,37,3066,181,181,38297,10,20,2370,0,0,0,1,30,2676
202601,172,32000,5,Marion  NC ,12,12,5968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202601,172,43140,5,Shelby-Kings Mountain  NC ,38,38,9046,0,0,0,2,6,690,0,0,0,38,38,9046,0,0,0,2,6,690,0,0,0
202601,174,11940,5,Athens  TN ,14,14,2851,0,0,0,0,0,0,0,0,0,8,8,1133,0,0,0,0,0,0,0,0,0
202601,174,16860,2,Chattanooga  TN-GA ,181,181,40837,4,8,811,4,12,1154,3,57,5684,114,114,28548,2,4,524,2,6,571,0,0,0
202601,174,17420,2,Cleveland  TN ,66,66,17622,2,4,720,1,4,800,0,0,0,32,32,9722,1,2,360,1,4,800,0,0,0
202601,174,19140,2,Dalton  GA ,34,34,7537,1,2,184,1,3,451,0,0,0,28,28,5977,1,2,184,0,0,0,0,0,0
202601,174,42460,5,Scottsboro  AL ,3,3,936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202601,174,44900,5,Summerville  GA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202601,176,16980,2,Chicago-Naperville-Elgin  IL-IN ,460,460,168547,20,40,10156,11,40,8189,26,349,89311,392,392,141407,18,36,9679,11,40,8189,15,239,55622
202601,176,28100,2,Kankakee  IL ,5,5,1432,0,0,0,0,0,0,0,0,0,2,2,749,0,0,0,0,0,0,0,0,0
202601,176,28450,2,Kenosha  WI ,11,11,3386,0,0,0,0,0,0,0,0,0,8,8,1898,0,0,0,0,0,0,0,0,0
202601,176,33140,2,Michigan City-La Porte  IN ,13,13,4841,0,0,0,0,0,0,1,6,760,0,0,0,0,0,0,0,0,0,0,0,0
202601,176,36837,5,Ottawa  IL ,3,3,755,0,0,0,0,0,0,0,0,0,2,2,405,0,0,0,0,0,0,0,0,0
202601,178,17140,2,Cincinnati  OH-KY-IN ,260,260,80788,3,6,970,2,6,1039,20,708,74580,239,239,76129,3,6,970,1,3,500,19,696,73430
202601,178,48940,5,Wilmington  OH ,3,3,1354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202601,184,10420,2,Akron  OH ,50,50,15861,0,0,0,0,0,0,0,0,0,49,49,15207,0,0,0,0,0,0,0,0,0
202601,184,15940,2,Canton-Massillon  OH ,24,24,7645,0,0,0,0,0,0,2,10,768,21,21,7295,0,0,0,0,0,0,0,0,0
202601,184,17410,2,Cleveland  OH ,198,198,70717,0,0,0,0,0,0,4,25,4507,161,161,59114,0,0,0,0,0,0,0,0,0
202601,184,18740,5,Coshocton  OH ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202601,184,23380,5,Fremont  OH ,2,2,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202601,184,35420,5,New Philadelphia-Dover  OH ,3,3,879,6,12,771,0,0,0,0,0,0,0,0,0,5,10,420,0,0,0,0,0,0
202601,184,35940,5,Norwalk  OH ,3,3,1094,0,0,0,0,0,0,0,0,0,1,1,363,0,0,0,0,0,0,0,0,0
202601,184,41780,2,Sandusky  OH ,29,29,17814,0,0,0,0,0,0,0,0,0,25,25,16547,0,0,0,0,0,0,0,0,0
202601,184,49300,5,Wooster  OH ,12,12,2502,0,0,0,0,0,0,0,0,0,12,12,2502,0,0,0,0,0,0,0,0,0
202601,190,17860,2,Columbia  MO ,20,20,7679,0,0,0,0,0,0,3,210,33135,19,19,7368,0,0,0,0,0,0,3,210,33135
202601,190,27620,2,Jefferson City  MO ,10,10,3408,0,0,0,0,0,0,0,0,0,8,8,2937,0,0,0,0,0,0,0,0,0
202601,190,33020,5,Mexico  MO ,4,4,754,0,0,0,0,0,0,0,0,0,4,4,754,0,0,0,0,0,0,0,0,0
202601,190,33620,5,Moberly  MO ,1,1,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202601,192,17900,2,Columbia  SC ,385,385,109802,3,6,1212,0,0,0,1,201,23400,291,291,90470,3,6,1212,0,0,0,1,201,23400
202601,192,35140,5,Newberry  SC ,21,21,5467,0,0,0,0,0,0,0,0,0,11,11,1265,0,0,0,0,0,0,0,0,0
202601,192,36700,5,Orangeburg  SC ,6,6,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202601,192,44940,2,Sumter  SC ,23,23,3881,2,4,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202601,194,10760,5,Alexander City  AL ,19,19,16341,0,0,0,0,0,0,0,0,0,19,19,16341,0,0,0,0,0,0,0,0,0
202601,194,12220,2,Auburn-Opelika  AL ,212,212,52869,0,0,0,0,0,0,8,155,19718,190,190,46273,0,0,0,0,0,0,8,155,19718
202601,194,17980,2,Columbus  GA-AL ,34,34,10193,0,0,0,0,0,0,1,5,515,5,5,1092,0,0,0,0,0,0,0,0,0
202601,198,11900,5,Athens  OH ,1,1,170,0,0,0,0,0,0,0,0,0,1,1,170,0,0,0,0,0,0,0,0,0
202601,198,13340,5,Bellefontaine  OH ,7,7,2272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202601,198,15740,5,Cambridge  OH ,2,2,230,0,0,0,0,0,0,0,0,0,2,2,230,0,0,0,0,0,0,0,0,0
202601,198,17060,5,Chillicothe  OH ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202601,198,18140,2,Columbus  OH ,374,374,158859,1,2,1500,0,0,0,23,512,27993,348,348,148775,1,2,1500,0,0,0,23,512,27993
202601,198,32020,5,Marion  OH ,4,4,1128,0,0,0,0,0,0,0,0,0,2,2,548,0,0,0,0,0,0,0,0,0
202601,198,34540,5,Mount Vernon  OH ,8,8,2758,0,0,0,0,0,0,0,0,0,3,3,1101,0,0,0,0,0,0,0,0,0
202601,198,47920,5,Washington Court House  OH ,5,5,925,0,0,0,0,0,0,0,0,0,5,5,925,0,0,0,0,0,0,0,0,0
202601,198,49780,5,Zanesville  OH ,1,1,17,0,0,0,0,0,0,1,5,784,0,0,0,0,0,0,0,0,0,0,0,0
202601,204,10860,5,Alice  TX ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202601,204,18580,2,Corpus Christi  TX ,133,133,36337,0,0,0,0,0,0,2,10,1089,13,13,2864,0,0,0,0,0,0,0,0,0
202601,204,28780,5,Kingsville  TX ,1,1,430,0,0,0,0,0,0,0,0,0,1,1,430,0,0,0,0,0,0,0,0,0
202601,206,11980,5,Athens  TX ,9,9,2247,0,0,0,0,0,0,0,0,0,7,7,1500,0,0,0,0,0,0,0,0,0
202601,206,14300,5,Bonham  TX ,7,7,2231,1,2,270,0,0,0,0,0,0,6,6,1944,1,2,270,0,0,0,0,0,0
202601,206,18620,5,Corsicana  TX ,32,32,7920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202601,206,19100,2,Dallas-Fort Worth-Arlington  TX ,2496,2496,634077,30,60,11252,11,42,6867,28,1455,157657,2142,2142,539544,20,40,8356,9,35,5881,24,1403,150123
202601,206,20460,5,Durant  OK ,2,2,190,0,0,0,0,0,0,0,0,0,2,2,190,0,0,0,0,0,0,0,0,0
202601,206,23620,5,Gainesville  TX ,9,9,2498,0,0,0,0,0,0,0,0,0,1,1,296,0,0,0,0,0,0,0,0,0
202601,206,24180,5,Granbury  TX ,14,14,4186,0,0,0,0,0,0,0,0,0,14,14,4186,0,0,0,0,0,0,0,0,0
202601,206,33420,5,Mineral Wells  TX ,1,1,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202601,206,43300,2,Sherman-Denison  TX ,62,62,19429,0,0,0,0,0,0,0,0,0,55,55,16335,0,0,0,0,0,0,0,0,0
202601,206,44860,5,Sulphur Springs  TX ,4,4,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202601,209,17540,5,Clinton  IA ,1,1,370,0,0,0,0,0,0,1,5,833,0,0,0,0,0,0,0,0,0,0,0,0
202601,209,19340,2,Davenport-Moline-Rock Island  IA-IL ,23,23,7508,3,6,1042,0,0,0,1,5,524,17,17,5572,1,2,349,0,0,0,0,0,0
202601,209,34700,5,Muscatine  IA ,2,2,553,0,0,0,0,0,0,0,0,0,1,1,200,0,0,0,0,0,0,0,0,0
202601,212,19430,2,Dayton-Kettering-Beavercreek  OH ,79,79,28977,0,0,0,9,27,1315,12,282,25445,79,79,28977,0,0,0,9,27,1315,11,260,22776
202601,212,24820,5,Greenville  OH ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202601,212,43380,5,Sidney  OH ,6,6,1750,0,0,0,0,0,0,1,21,3292,5,5,1150,0,0,0,0,0,0,0,0,0
202601,212,44220,2,Springfield  OH ,17,17,4794,0,0,0,0,0,0,0,0,0,17,17,4794,0,0,0,0,0,0,0,0,0
202601,212,46500,5,Urbana  OH ,3,3,1223,0,0,0,0,0,0,0,0,0,3,3,1223,0,0,0,0,0,0,0,0,0
202601,216,14500,2,Boulder  CO ,22,22,9880,0,0,0,0,0,0,0,0,0,22,22,9880,0,0,0,0,0,0,0,0,0
202601,216,19740,2,Denver-Aurora-Centennial  CO ,465,465,139536,0,0,0,1,4,1143,7,356,83523,431,431,127669,0,0,0,1,4,1143,5,345,81769
202601,216,24540,2,Greeley  CO ,181,181,63739,0,0,0,0,0,0,0,0,0,179,179,63251,0,0,0,0,0,0,0,0,0
202601,218,11180,2,Ames  IA ,15,15,6047,0,0,0,0,0,0,1,25,4299,14,14,5747,0,0,0,0,0,0,1,25,4299
202601,218,19780,2,Des Moines-West Des Moines  IA ,177,177,35082,0,0,0,0,0,0,0,0,0,174,174,34126,0,0,0,0,0,0,0,0,0
202601,218,36820,5,Oskaloosa  IA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202601,218,37800,5,Pella  IA ,3,3,1200,1,2,717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202601,220,10300,5,Adrian  MI ,12,12,3170,0,0,0,0,0,0,0,0,0,3,3,897,0,0,0,0,0,0,0,0,0
202601,220,11460,2,Ann Arbor  MI ,50,50,24812,0,0,0,1,3,841,2,43,28243,47,47,23782,0,0,0,0,0,0,0,0,0
202601,220,19820,2,Detroit-Warren-Dearborn  MI ,237,237,85697,9,18,845,3,11,2550,1,46,8200,211,211,77398,9,18,845,2,8,1965,1,46,8200
202601,220,22420,2,Flint  MI ,20,20,4614,0,0,0,2,8,1800,1,5,1384,14,14,3140,0,0,0,2,8,1800,0,0,0
202601,220,33780,2,Monroe  MI ,7,7,2466,0,0,0,0,0,0,0,0,0,1,1,280,0,0,0,0,0,0,0,0,0
202601,221,19940,5,Dixon  IL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202601,221,44580,5,Sterling  IL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202601,222,20020,2,Dothan  AL ,41,41,12306,0,0,0,0,0,0,0,0,0,32,32,10207,0,0,0,0,0,0,0,0,0
202601,222,21460,5,Enterprise  AL ,24,24,7037,0,0,0,0,0,0,0,0,0,24,24,7037,0,0,0,0,0,0,0,0,0
202601,222,37120,5,Ozark  AL ,1,1,149,0,0,0,0,0,0,0,0,0,1,1,149,0,0,0,0,0,0,0,0,0
202601,228,20260,2,Duluth  MN-WI ,12,12,3703,0,0,0,0,0,0,0,0,0,6,6,2203,0,0,0,0,0,0,0,0,0
202601,228,24330,5,Grand Rapids  MN ,3,3,1088,0,0,0,0,0,0,0,0,0,2,2,734,0,0,0,0,0,0,0,0,0
202601,232,20740,2,Eau Claire  WI ,14,14,6558,0,0,0,0,0,0,3,183,43800,12,12,5805,0,0,0,0,0,0,3,183,43800
202601,232,32860,5,Menomonie  WI ,2,2,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202601,233,20780,5,Edwards  CO ,1,1,929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202601,233,40090,5,Rifle  CO ,13,13,41446,0,0,0,0,0,0,1,8,1862,11,11,40400,0,0,0,0,0,0,1,8,1862
202601,236,18500,5,Corning  NY ,8,8,1672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202601,236,21300,2,Elmira  NY ,2,2,530,1,2,292,0,0,0,1,7,784,0,0,0,0,0,0,0,0,0,0,0,0
202601,238,21340,2,El Paso  TX ,115,115,27547,3,6,777,1,3,395,1,7,825,9,9,2664,0,0,0,0,0,0,0,0,0
202601,238,29740,2,Las Cruces  NM ,48,48,12380,1,2,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202601,240,21500,2,Erie  PA ,11,11,3763,0,0,0,0,0,0,0,0,0,3,3,1650,0,0,0,0,0,0,0,0,0
202601,240,32740,5,Meadville  PA ,4,4,1299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202601,241,21780,2,Evansville  IN ,38,38,9853,0,0,0,0,0,0,0,0,0,28,28,6545,0,0,0,0,0,0,0,0,0
202601,241,25775,5,Henderson  KY ,12,12,2864,0,0,0,0,0,0,0,0,0,11,11,2614,0,0,0,0,0,0,0,0,0
202601,242,17220,5,Clarksburg  WV ,4,4,1072,0,0,0,0,0,0,0,0,0,2,2,504,0,0,0,0,0,0,0,0,0
202601,242,21900,5,Fairmont  WV ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202601,244,22020,2,Fargo  ND-MN ,3,3,1582,0,0,0,0,0,0,0,0,0,2,2,1245,0,0,0,0,0,0,0,0,0
202601,244,47420,5,Wahpeton  ND-MN ,2,2,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202601,246,22180,2,Fayetteville  NC ,71,71,18661,0,0,0,0,0,0,0,0,0,71,71,18661,0,0,0,0,0,0,0,0,0
202601,246,29900,5,Laurinburg  NC ,4,4,908,0,0,0,0,0,0,0,0,0,4,4,908,0,0,0,0,0,0,0,0,0
202601,246,31300,5,Lumberton  NC ,19,19,3215,0,0,0,0,0,0,0,0,0,1,1,130,0,0,0,0,0,0,0,0,0
202601,246,38240,2,Pinehurst-Southern Pines  NC ,81,81,24468,0,0,0,0,0,0,0,0,0,70,70,21504,0,0,0,0,0,0,0,0,0
202601,246,40460,5,Rockingham  NC ,6,6,1776,0,0,0,0,0,0,0,0,0,6,6,1776,0,0,0,0,0,0,0,0,0
202601,248,22300,5,Findlay  OH ,6,6,1288,0,0,0,0,0,0,0,0,0,4,4,685,0,0,0,0,0,0,0,0,0
202601,248,45660,5,Tiffin  OH ,1,1,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
