Survey,CSA,CBSA,HHEADER,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
202605,144,14020,2,Bloomington  IN ,52,52,17550,0,0,0,0,0,0,0,0,0,40,40,13569,0,0,0,0,0,0,0,0,0
202605,145,14010,2,Bloomington  IL ,22,22,8526,0,0,0,0,0,0,0,0,0,14,14,6412,0,0,0,0,0,0,0,0,0
202605,145,38700,5,Pontiac  IL ,6,6,1274,1,2,349,0,0,0,0,0,0,4,4,914,0,0,0,0,0,0,0,0,0
202605,146,14100,5,Bloomsburg-Berwick  PA ,23,23,5582,1,2,350,0,0,0,0,0,0,18,18,4305,0,0,0,0,0,0,0,0,0
202605,146,30260,5,Lewisburg  PA ,3,3,1000,0,0,0,0,0,0,0,0,0,1,1,336,0,0,0,0,0,0,0,0,0
202605,146,42780,5,Selinsgrove  PA ,6,6,1995,0,0,0,0,0,0,0,0,0,1,1,387,0,0,0,0,0,0,0,0,0
202605,146,44980,5,Sunbury  PA ,3,3,1126,0,0,0,0,0,0,0,0,0,1,1,387,0,0,0,0,0,0,0,0,0
202605,147,14260,2,Boise City  ID ,711,711,193446,0,0,0,7,28,4530,6,127,24834,654,654,165390,0,0,0,7,28,4530,6,127,24834
202605,147,34300,5,Mountain Home  ID ,19,19,3059,0,0,0,0,0,0,0,0,0,17,17,2592,0,0,0,0,0,0,0,0,0
202605,147,36620,5,Ontario  OR-ID ,20,20,4880,8,16,3168,0,0,0,0,0,0,17,17,3783,8,16,3168,0,0,0,0,0,0
202605,148,12700,2,Barnstable Town  MA ,16,16,14311,0,0,0,1,3,700,0,0,0,10,10,10500,0,0,0,0,0,0,0,0,0
202605,148,14460,2,Boston-Cambridge-Newton  MA-NH ,400,400,176497,11,22,5581,13,42,8219,29,878,277025,208,208,105175,7,14,3967,12,39,7419,8,710,248852
202605,148,18180,5,Concord  NH ,27,27,11161,0,0,0,1,3,495,0,0,0,13,13,4895,0,0,0,0,0,0,0,0,0
202605,148,29060,5,Laconia  NH ,32,32,14676,0,0,0,0,0,0,0,0,0,23,23,11329,0,0,0,0,0,0,0,0,0
202605,148,31700,2,Manchester-Nashua  NH ,34,34,12085,1,2,466,0,0,0,1,15,3560,12,12,4494,0,0,0,0,0,0,0,0,0
202605,148,39300,2,Providence-Warwick  RI-MA ,100,100,37348,19,38,5444,3,9,1242,3,44,3670,49,49,20614,18,36,5065,3,9,1242,0,0,0
202605,148,49340,2,Worcester  MA ,60,60,22151,0,0,0,1,3,500,2,11,1914,19,19,7999,0,0,0,0,0,0,0,0,0
202605,150,14540,2,Bowling Green  KY ,63,63,18443,0,0,0,0,0,0,0,0,0,63,63,18443,0,0,0,0,0,0,0,0,0
202605,150,23190,5,Franklin  KY ,21,21,5492,2,4,571,0,0,0,2,13,2114,10,10,3114,1,2,302,0,0,0,1,8,1378
202605,150,23980,5,Glasgow  KY ,15,15,4671,0,0,0,0,0,0,0,0,0,15,15,4671,0,0,0,0,0,0,0,0,0
202605,152,15060,5,Brookings  OR ,6,6,2727,0,0,0,0,0,0,0,0,0,6,6,2727,0,0,0,0,0,0,0,0,0
202605,152,18860,5,Crescent City  CA ,4,4,940,0,0,0,0,0,0,1,6,304,4,4,940,0,0,0,0,0,0,0,0,0
202605,154,15180,2,Brownsville-Harlingen  TX ,177,177,40727,5,10,1299,0,0,0,3,50,6742,20,20,6466,0,0,0,0,0,0,0,0,0
202605,154,39700,5,Raymondville  TX ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202605,160,15380,2,Buffalo-Cheektowaga  NY ,81,81,33925,1,2,470,2,8,2400,3,27,4636,55,55,21794,0,0,0,2,8,2400,0,0,0
202605,160,36460,5,Olean  NY ,10,10,2091,1,2,175,0,0,0,0,0,0,1,1,300,0,0,0,0,0,0,0,0,0
202605,161,15460,5,Burlington  IA-IL ,2,2,732,0,0,0,0,0,0,1,5,699,0,0,0,0,0,0,0,0,0,0,0,0
202605,161,22800,5,Fort Madison  IA ,2,2,373,0,0,0,0,0,0,1,5,338,0,0,0,0,0,0,0,0,0,0,0,0
202605,162,12740,5,Barre  VT ,14,14,5082,0,0,0,0,0,0,0,0,0,5,5,1848,0,0,0,0,0,0,0,0,0
202605,162,15540,2,Burlington-South Burlington  VT ,26,26,9316,3,6,1274,1,3,459,2,10,1088,9,9,3603,1,2,508,1,3,459,0,0,0
202605,163,15980,2,Cape Coral-Fort Myers  FL ,559,559,159705,2,4,798,2,8,605,7,44,3977,559,559,159705,2,4,798,2,8,605,7,44,3977
202605,163,17500,5,Clewiston  FL ,66,66,14909,0,0,0,0,0,0,0,0,0,66,66,14909,0,0,0,0,0,0,0,0,0
202605,163,34940,2,Naples-Marco Island  FL ,173,173,90915,0,0,0,0,0,0,3,21,22540,164,164,59504,0,0,0,0,0,0,2,16,1400
202605,164,16020,2,Cape Girardeau  MO-IL ,4,4,1497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202605,164,43460,5,Sikeston  MO ,3,3,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202605,166,16060,5,Carbondale  IL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202605,166,32060,5,Marion-Herrin  IL ,6,6,1175,0,0,0,1,3,224,0,0,0,2,2,390,0,0,0,0,0,0,0,0,0
202605,168,16300,2,Cedar Rapids  IA ,41,41,13805,11,22,4170,2,8,2000,1,8,1320,39,39,13336,11,22,4170,2,8,2000,1,8,1320
202605,168,26980,2,Iowa City  IA ,38,38,14280,2,4,1004,1,4,960,1,7,1017,24,24,9251,1,2,400,1,4,960,0,0,0
202605,169,16580,2,Champaign-Urbana  IL ,23,23,11299,0,0,0,1,3,547,1,51,8180,15,15,8921,0,0,0,0,0,0,1,51,8180
202605,169,19180,5,Danville  IL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202605,170,16620,2,Charleston  WV ,9,9,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202605,170,26580,2,Huntington-Ashland  WV-KY-OH ,20,20,4387,2,4,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202605,170,39020,5,Portsmouth  OH ,1,1,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202605,172,10620,5,Albemarle  NC ,28,28,4715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202605,172,16740,2,Charlotte-Concord-Gastonia  NC-SC ,1057,1057,343917,0,0,0,0,0,0,17,606,109368,845,845,285389,0,0,0,0,0,0,15,593,107892
202605,172,25860,2,Hickory-Lenoir-Morganton  NC ,243,243,53832,4,8,1073,0,0,0,1,8,446,193,193,40296,3,6,750,0,0,0,0,0,0
202605,172,32000,5,Marion  NC ,14,14,6805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202605,172,43140,5,Shelby-Kings Mountain  NC ,31,31,8058,1,2,373,1,3,532,2,12,1740,18,18,5049,1,2,373,0,0,0,0,0,0
202605,174,11940,5,Athens  TN ,22,22,4534,1,2,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202605,174,16860,2,Chattanooga  TN-GA ,246,246,69074,4,8,828,1,4,386,3,21,2526,132,132,38314,0,0,0,0,0,0,1,5,935
202605,174,17420,2,Cleveland  TN ,75,75,21158,0,0,0,0,0,0,1,7,956,40,40,11731,0,0,0,0,0,0,1,7,956
202605,174,19140,2,Dalton  GA ,52,52,11687,0,0,0,0,0,0,0,0,0,41,41,8703,0,0,0,0,0,0,0,0,0
202605,174,42460,5,Scottsboro  AL ,5,5,1434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202605,174,44900,5,Summerville  GA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202605,176,16980,2,Chicago-Naperville-Elgin  IL-IN ,829,829,313242,6,12,3260,9,32,6141,10,83,32831,670,670,242194,6,12,3260,8,29,5703,4,20,3921
202605,176,28100,2,Kankakee  IL ,9,9,2521,1,2,203,0,0,0,0,0,0,2,2,587,0,0,0,0,0,0,0,0,0
202605,176,28450,2,Kenosha  WI ,16,16,7431,0,0,0,0,0,0,1,11,2160,6,6,3264,0,0,0,0,0,0,0,0,0
202605,176,33140,2,Michigan City-La Porte  IN ,19,19,7436,0,0,0,0,0,0,1,5,633,0,0,0,0,0,0,0,0,0,0,0,0
202605,176,36837,5,Ottawa  IL ,10,10,4544,0,0,0,0,0,0,0,0,0,8,8,3765,0,0,0,0,0,0,0,0,0
202605,178,17140,2,Cincinnati  OH-KY-IN ,427,427,143940,4,8,1344,9,35,5079,18,558,51877,355,355,121144,3,6,1014,9,35,5079,18,558,51877
202605,178,48940,5,Wilmington  OH ,10,10,2265,0,0,0,0,0,0,0,0,0,10,10,2265,0,0,0,0,0,0,0,0,0
202605,184,10420,2,Akron  OH ,60,60,18450,0,0,0,0,0,0,0,0,0,50,50,14980,0,0,0,0,0,0,0,0,0
202605,184,15940,2,Canton-Massillon  OH ,37,37,9585,0,0,0,1,3,154,1,6,461,32,32,8806,0,0,0,0,0,0,0,0,0
202605,184,17410,2,Cleveland  OH ,243,243,84566,0,0,0,1,3,700,5,164,33491,126,126,50616,0,0,0,1,3,700,3,131,25601
202605,184,18740,5,Coshocton  OH ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202605,184,23380,5,Fremont  OH ,1,1,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202605,184,35420,5,New Philadelphia-Dover  OH ,7,7,2736,0,0,0,0,0,0,0,0,0,2,2,573,0,0,0,0,0,0,0,0,0
202605,184,35940,5,Norwalk  OH ,4,4,1331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202605,184,41780,2,Sandusky  OH ,30,30,13541,0,0,0,0,0,0,0,0,0,4,4,1210,0,0,0,0,0,0,0,0,0
202605,184,49300,5,Wooster  OH ,29,29,8038,0,0,0,0,0,0,0,0,0,29,29,8038,0,0,0,0,0,0,0,0,0
202605,190,17860,2,Columbia  MO ,63,63,22468,19,38,6159,0,0,0,0,0,0,61,61,21777,19,38,6159,0,0,0,0,0,0
202605,190,27620,2,Jefferson City  MO ,16,16,5655,0,0,0,0,0,0,0,0,0,12,12,4515,0,0,0,0,0,0,0,0,0
202605,190,33020,5,Mexico  MO ,4,4,781,2,4,390,0,0,0,0,0,0,3,3,640,2,4,390,0,0,0,0,0,0
202605,190,33620,5,Moberly  MO ,8,8,2832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202605,192,17900,2,Columbia  SC ,377,377,95669,0,0,0,0,0,0,0,0,0,245,245,70884,0,0,0,0,0,0,0,0,0
202605,192,35140,5,Newberry  SC ,13,13,5389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202605,192,36700,5,Orangeburg  SC ,8,8,1153,0,0,0,0,0,0,1,5,833,0,0,0,0,0,0,0,0,0,0,0,0
202605,192,44940,2,Sumter  SC ,27,27,4529,2,4,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202605,194,10760,5,Alexander City  AL ,23,23,19189,0,0,0,0,0,0,0,0,0,7,7,12131,0,0,0,0,0,0,0,0,0
202605,194,12220,2,Auburn-Opelika  AL ,184,184,50093,0,0,0,0,0,0,1,244,87026,182,182,49433,0,0,0,0,0,0,1,244,87026
202605,194,17980,2,Columbus  GA-AL ,46,46,13803,0,0,0,0,0,0,1,5,515,9,9,2511,0,0,0,0,0,0,0,0,0
202605,198,11900,5,Athens  OH ,1,1,175,0,0,0,0,0,0,1,6,937,1,1,175,0,0,0,0,0,0,0,0,0
202605,198,13340,5,Bellefontaine  OH ,11,11,3110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202605,198,15740,5,Cambridge  OH ,5,5,1007,0,0,0,0,0,0,0,0,0,5,5,1007,0,0,0,0,0,0,0,0,0
202605,198,17060,5,Chillicothe  OH ,2,2,733,1,2,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202605,198,18140,2,Columbus  OH ,477,477,189213,10,20,4326,0,0,0,18,322,37050,379,379,152311,8,16,3521,0,0,0,18,322,37050
202605,198,32020,5,Marion  OH ,5,5,1702,0,0,0,0,0,0,0,0,0,1,1,250,0,0,0,0,0,0,0,0,0
202605,198,34540,5,Mount Vernon  OH ,13,13,4538,0,0,0,0,0,0,0,0,0,1,1,323,0,0,0,0,0,0,0,0,0
202605,198,47920,5,Washington Court House  OH ,7,7,1748,0,0,0,0,0,0,0,0,0,4,4,700,0,0,0,0,0,0,0,0,0
202605,198,49780,5,Zanesville  OH ,1,1,367,0,0,0,0,0,0,1,10,1562,0,0,0,0,0,0,0,0,0,0,0,0
202605,204,10860,5,Alice  TX ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202605,204,18580,2,Corpus Christi  TX ,180,180,48913,1,2,310,1,3,438,1,7,1005,27,27,5551,0,0,0,0,0,0,0,0,0
202605,204,28780,5,Kingsville  TX ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202605,206,11980,5,Athens  TX ,18,18,5527,0,0,0,0,0,0,0,0,0,5,5,1300,0,0,0,0,0,0,0,0,0
202605,206,14300,5,Bonham  TX ,11,11,2417,0,0,0,0,0,0,0,0,0,6,6,1578,0,0,0,0,0,0,0,0,0
202605,206,18620,5,Corsicana  TX ,42,42,11867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202605,206,19100,2,Dallas-Fort Worth-Arlington  TX ,3744,3744,1152984,50,100,11777,10,39,6600,22,1330,228341,3126,3126,987110,32,64,6328,9,35,6050,20,1306,224890
202605,206,20460,5,Durant  OK ,2,2,1045,0,0,0,1,3,350,0,0,0,2,2,1045,0,0,0,1,3,350,0,0,0
202605,206,23620,5,Gainesville  TX ,2,2,2296,0,0,0,0,0,0,0,0,0,1,1,2000,0,0,0,0,0,0,0,0,0
202605,206,24180,5,Granbury  TX ,33,33,9482,0,0,0,0,0,0,0,0,0,31,31,8890,0,0,0,0,0,0,0,0,0
202605,206,33420,5,Mineral Wells  TX ,2,2,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202605,206,43300,2,Sherman-Denison  TX ,133,133,40681,4,8,1207,0,0,0,0,0,0,112,112,34643,4,8,1207,0,0,0,0,0,0
202605,206,44860,5,Sulphur Springs  TX ,6,6,1201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202605,209,17540,5,Clinton  IA ,1,1,456,0,0,0,0,0,0,1,5,833,0,0,0,0,0,0,0,0,0,0,0,0
202605,209,19340,2,Davenport-Moline-Rock Island  IA-IL ,48,48,13561,1,2,300,0,0,0,1,5,524,38,38,10326,0,0,0,0,0,0,0,0,0
202605,209,34700,5,Muscatine  IA ,6,6,2376,0,0,0,0,0,0,0,0,0,5,5,2076,0,0,0,0,0,0,0,0,0
202605,212,19430,2,Dayton-Kettering-Beavercreek  OH ,103,103,42385,4,8,827,1,3,299,1,17,2062,83,83,36254,3,6,482,0,0,0,0,0,0
202605,212,24820,5,Greenville  OH ,2,2,2200,2,4,900,0,0,0,0,0,0,2,2,2200,2,4,900,0,0,0,0,0,0
202605,212,43380,5,Sidney  OH ,10,10,4434,0,0,0,0,0,0,0,0,0,10,10,4434,0,0,0,0,0,0,0,0,0
202605,212,44220,2,Springfield  OH ,24,24,5769,0,0,0,0,0,0,0,0,0,24,24,5769,0,0,0,0,0,0,0,0,0
202605,212,46500,5,Urbana  OH ,5,5,1696,0,0,0,0,0,0,0,0,0,5,5,1696,0,0,0,0,0,0,0,0,0
202605,216,14500,2,Boulder  CO ,29,29,17527,0,0,0,0,0,0,2,256,58939,28,28,17245,0,0,0,0,0,0,2,256,58939
202605,216,19740,2,Denver-Aurora-Centennial  CO ,642,642,229182,1,2,442,0,0,0,10,499,86386,618,618,221556,0,0,0,0,0,0,9,494,85556
202605,216,24540,2,Greeley  CO ,187,187,74054,0,0,0,0,0,0,2,21,3007,148,148,57774,0,0,0,0,0,0,0,0,0
202605,218,11180,2,Ames  IA ,35,35,14109,0,0,0,1,3,440,0,0,0,32,32,13064,0,0,0,0,0,0,0,0,0
202605,218,19780,2,Des Moines-West Des Moines  IA ,227,227,101588,0,0,0,0,0,0,0,0,0,211,211,96960,0,0,0,0,0,0,0,0,0
202605,218,36820,5,Oskaloosa  IA ,1,1,349,0,0,0,0,0,0,0,0,0,1,1,349,0,0,0,0,0,0,0,0,0
202605,218,37800,5,Pella  IA ,28,28,9067,0,0,0,0,0,0,1,6,929,15,15,6971,0,0,0,0,0,0,0,0,0
202605,220,10300,5,Adrian  MI ,15,15,4690,0,0,0,0,0,0,1,5,938,4,4,1935,0,0,0,0,0,0,0,0,0
202605,220,11460,2,Ann Arbor  MI ,64,64,31152,0,0,0,2,8,1350,1,30,10785,53,53,27131,0,0,0,2,8,1350,0,0,0
202605,220,19820,2,Detroit-Warren-Dearborn  MI ,454,454,187901,13,26,1453,3,11,2041,13,237,46624,364,364,156703,13,26,1453,3,11,2041,10,222,43891
202605,220,22420,2,Flint  MI ,35,35,9758,0,0,0,0,0,0,1,5,1384,26,26,7071,0,0,0,0,0,0,0,0,0
202605,220,33780,2,Monroe  MI ,13,13,3616,0,0,0,0,0,0,0,0,0,3,3,888,0,0,0,0,0,0,0,0,0
202605,221,19940,5,Dixon  IL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202605,221,44580,5,Sterling  IL ,1,1,526,0,0,0,0,0,0,0,0,0,1,1,526,0,0,0,0,0,0,0,0,0
202605,222,20020,2,Dothan  AL ,39,39,11529,0,0,0,0,0,0,0,0,0,17,17,5333,0,0,0,0,0,0,0,0,0
202605,222,21460,5,Enterprise  AL ,6,6,1501,0,0,0,0,0,0,0,0,0,6,6,1501,0,0,0,0,0,0,0,0,0
202605,222,37120,5,Ozark  AL ,1,1,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202605,228,20260,2,Duluth  MN-WI ,48,48,16087,1,2,361,0,0,0,0,0,0,41,41,14262,0,0,0,0,0,0,0,0,0
202605,228,24330,5,Grand Rapids  MN ,14,14,5249,0,0,0,0,0,0,0,0,0,12,12,4515,0,0,0,0,0,0,0,0,0
202605,232,20740,2,Eau Claire  WI ,38,38,16977,5,10,3141,0,0,0,3,32,3290,35,35,15651,5,10,3141,0,0,0,3,32,3290
202605,232,32860,5,Menomonie  WI ,11,11,3535,0,0,0,0,0,0,0,0,0,8,8,2433,0,0,0,0,0,0,0,0,0
202605,233,20780,5,Edwards  CO ,17,17,12166,0,0,0,0,0,0,3,65,11608,15,15,9932,0,0,0,0,0,0,2,60,9751
202605,233,40090,5,Rifle  CO ,14,14,20438,1,2,750,0,0,0,1,5,857,8,8,18462,1,2,750,0,0,0,0,0,0
202605,236,18500,5,Corning  NY ,9,9,1712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202605,236,21300,2,Elmira  NY ,2,2,479,0,0,0,0,0,0,1,7,784,0,0,0,0,0,0,0,0,0,0,0,0
202605,238,21340,2,El Paso  TX ,178,178,44585,2,4,518,1,3,395,1,7,825,37,37,11586,0,0,0,0,0,0,0,0,0
202605,238,29740,2,Las Cruces  NM ,65,65,17887,2,4,240,0,0,0,0,0,0,51,51,13712,2,4,240,0,0,0,0,0,0
202605,240,21500,2,Erie  PA ,22,22,10025,0,0,0,0,0,0,0,0,0,17,17,7102,0,0,0,0,0,0,0,0,0
202605,240,32740,5,Meadville  PA ,6,6,2111,0,0,0,0,0,0,0,0,0,3,3,1161,0,0,0,0,0,0,0,0,0
202605,241,21780,2,Evansville  IN ,56,56,20489,4,8,790,0,0,0,1,24,2419,21,21,10569,0,0,0,0,0,0,1,24,2419
202605,241,25775,5,Henderson  KY ,8,8,2748,0,0,0,0,0,0,0,0,0,7,7,2452,0,0,0,0,0,0,0,0,0
202605,242,17220,5,Clarksburg  WV ,2,2,590,0,0,0,0,0,0,0,0,0,2,2,590,0,0,0,0,0,0,0,0,0
202605,242,21900,5,Fairmont  WV ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202605,244,22020,2,Fargo  ND-MN ,92,92,36670,0,0,0,0,0,0,1,68,9500,89,89,35160,0,0,0,0,0,0,1,68,9500
202605,244,47420,5,Wahpeton  ND-MN ,4,4,1575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202605,246,22180,2,Fayetteville  NC ,84,84,24228,0,0,0,0,0,0,0,0,0,84,84,24228,0,0,0,0,0,0,0,0,0
202605,246,29900,5,Laurinburg  NC ,3,3,1004,0,0,0,0,0,0,0,0,0,3,3,1004,0,0,0,0,0,0,0,0,0
202605,246,31300,5,Lumberton  NC ,23,23,4890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202605,246,38240,2,Pinehurst-Southern Pines  NC ,74,74,20787,0,0,0,0,0,0,0,0,0,61,61,17285,0,0,0,0,0,0,0,0,0
202605,246,40460,5,Rockingham  NC ,6,6,1869,3,6,905,1,3,504,1,7,840,6,6,1869,3,6,905,1,3,504,0,0,0
202605,248,22300,5,Findlay  OH ,5,5,1894,0,0,0,0,0,0,0,0,0,1,1,605,0,0,0,0,0,0,0,0,0
