Survey,CSA,CBSA,HHEADER,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
202511,144,14020,2,Bloomington  IN ,31,31,15359,6,12,3300,0,0,0,0,0,0,24,24,12896,6,12,3300,0,0,0,0,0,0
202511,145,14010,2,Bloomington  IL ,7,7,2414,0,0,0,0,0,0,0,0,0,7,7,2414,0,0,0,0,0,0,0,0,0
202511,145,38700,5,Pontiac  IL ,4,4,1773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,146,14100,5,Bloomsburg-Berwick  PA ,5,5,962,0,0,0,0,0,0,0,0,0,4,4,735,0,0,0,0,0,0,0,0,0
202511,146,30260,5,Lewisburg  PA ,4,4,1685,0,0,0,0,0,0,0,0,0,2,2,1070,0,0,0,0,0,0,0,0,0
202511,146,42780,5,Selinsgrove  PA ,8,8,2404,0,0,0,0,0,0,0,0,0,2,2,715,0,0,0,0,0,0,0,0,0
202511,146,44980,5,Sunbury  PA ,5,5,1519,1,2,250,0,0,0,0,0,0,1,1,374,0,0,0,0,0,0,0,0,0
202511,147,14260,2,Boise City  ID ,490,490,134971,12,24,5414,1,4,740,1,24,3417,489,489,134741,12,24,5414,1,4,740,1,24,3417
202511,147,34300,5,Mountain Home  ID ,3,3,584,0,0,0,0,0,0,0,0,0,2,2,351,0,0,0,0,0,0,0,0,0
202511,147,36620,5,Ontario  OR-ID ,22,22,5378,6,12,1163,0,0,0,0,0,0,16,16,3424,6,12,1163,0,0,0,0,0,0
202511,148,12700,2,Barnstable Town  MA ,36,36,32435,1,2,535,1,3,700,1,5,1786,25,25,24360,0,0,0,1,3,700,0,0,0
202511,148,14460,2,Boston-Cambridge-Newton  MA-NH ,246,246,123887,7,14,3084,2,7,1507,16,292,94657,147,147,84253,6,12,2388,1,4,666,7,240,87157
202511,148,18180,5,Concord  NH ,19,19,10925,1,2,425,1,3,495,0,0,0,10,10,7522,0,0,0,0,0,0,0,0,0
202511,148,29060,5,Laconia  NH ,28,28,15516,0,0,0,1,3,1050,3,26,4250,24,24,13798,0,0,0,1,3,1050,3,26,4250
202511,148,31700,2,Manchester-Nashua  NH ,33,33,13741,3,6,1691,1,3,473,1,5,1248,20,20,9322,2,4,1191,0,0,0,0,0,0
202511,148,39300,2,Providence-Warwick  RI-MA ,97,97,30207,14,28,3995,2,6,1092,3,19,2122,53,53,18242,14,28,3995,2,6,1092,0,0,0
202511,148,49340,2,Worcester  MA ,51,51,19858,2,4,1200,0,0,0,0,0,0,28,28,12304,1,2,600,0,0,0,0,0,0
202511,150,14540,2,Bowling Green  KY ,73,73,21627,0,0,0,0,0,0,6,144,20201,73,73,21627,0,0,0,0,0,0,6,144,20201
202511,150,23190,5,Franklin  KY ,25,25,7146,0,0,0,0,0,0,0,0,0,25,25,7146,0,0,0,0,0,0,0,0,0
202511,150,23980,5,Glasgow  KY ,12,12,3552,0,0,0,0,0,0,0,0,0,12,12,3552,0,0,0,0,0,0,0,0,0
202511,152,15060,5,Brookings  OR ,3,3,2050,0,0,0,0,0,0,0,0,0,3,3,2050,0,0,0,0,0,0,0,0,0
202511,152,18860,5,Crescent City  CA ,1,1,325,0,0,0,0,0,0,1,22,6953,0,0,0,0,0,0,0,0,0,0,0,0
202511,154,15180,2,Brownsville-Harlingen  TX ,96,96,21623,5,10,1023,1,3,185,2,28,817,19,19,7428,2,4,320,0,0,0,0,0,0
202511,154,39700,5,Raymondville  TX ,3,3,1050,0,0,0,0,0,0,0,0,0,3,3,1050,0,0,0,0,0,0,0,0,0
202511,160,15380,2,Buffalo-Cheektowaga  NY ,52,52,24178,0,0,0,1,4,1200,2,15,2385,44,44,22644,0,0,0,1,4,1200,0,0,0
202511,160,36460,5,Olean  NY ,5,5,1002,1,2,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,161,15460,5,Burlington  IA-IL ,0,0,0,0,0,0,0,0,0,1,5,699,0,0,0,0,0,0,0,0,0,0,0,0
202511,161,22800,5,Fort Madison  IA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,162,12740,5,Barre  VT ,8,8,2666,0,0,0,0,0,0,0,0,0,1,1,180,0,0,0,0,0,0,0,0,0
202511,162,15540,2,Burlington-South Burlington  VT ,41,41,11199,4,8,1466,0,0,0,0,0,0,32,32,8135,2,4,726,0,0,0,0,0,0
202511,163,15980,2,Cape Coral-Fort Myers  FL ,548,548,140070,4,8,1401,0,0,0,3,24,4134,548,548,140070,4,8,1401,0,0,0,3,24,4134
202511,163,17500,5,Clewiston  FL ,19,19,3390,0,0,0,0,0,0,0,0,0,19,19,3390,0,0,0,0,0,0,0,0,0
202511,163,34940,2,Naples-Marco Island  FL ,78,78,59843,0,0,0,1,4,457,1,8,100,71,71,34771,0,0,0,1,4,457,1,8,100
202511,164,16020,2,Cape Girardeau  MO-IL ,5,5,1718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,164,43460,5,Sikeston  MO ,2,2,173,0,0,0,0,0,0,0,0,0,1,1,100,0,0,0,0,0,0,0,0,0
202511,166,16060,5,Carbondale  IL ,1,1,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,166,32060,5,Marion-Herrin  IL ,2,2,494,0,0,0,1,4,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,168,16300,2,Cedar Rapids  IA ,43,43,14576,5,10,2793,1,4,805,1,24,3221,41,41,13955,5,10,2793,1,4,805,1,24,3221
202511,168,26980,2,Iowa City  IA ,73,73,27749,0,0,0,3,9,1850,4,96,13960,63,63,24058,0,0,0,2,6,1100,2,84,12485
202511,169,16580,2,Champaign-Urbana  IL ,28,28,8656,0,0,0,0,0,0,1,12,1100,27,27,8303,0,0,0,0,0,0,1,12,1100
202511,169,19180,5,Danville  IL ,2,2,862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,170,16620,2,Charleston  WV ,5,5,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,170,26580,2,Huntington-Ashland  WV-KY-OH ,14,14,2853,0,0,0,0,0,0,1,18,3507,1,1,406,0,0,0,0,0,0,0,0,0
202511,170,39020,5,Portsmouth  OH ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,172,10620,5,Albemarle  NC ,21,21,3536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,172,16740,2,Charlotte-Concord-Gastonia  NC-SC ,950,950,305911,7,14,2688,1,4,615,4,358,13187,871,871,281142,7,14,2688,1,4,615,3,350,12279
202511,172,25860,2,Hickory-Lenoir-Morganton  NC ,180,180,46502,6,12,1600,0,0,0,3,65,5630,174,174,45473,6,12,1600,0,0,0,2,60,5351
202511,172,32000,5,Marion  NC ,11,11,5471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,172,43140,5,Shelby-Kings Mountain  NC ,32,32,8124,1,2,330,3,11,1452,1,5,721,22,22,5462,0,0,0,2,8,920,0,0,0
202511,174,11940,5,Athens  TN ,9,9,2191,0,0,0,0,0,0,0,0,0,1,1,71,0,0,0,0,0,0,0,0,0
202511,174,16860,2,Chattanooga  TN-GA ,146,146,32534,2,4,288,4,13,1199,5,56,6077,83,83,20725,0,0,0,2,6,636,1,6,1088
202511,174,17420,2,Cleveland  TN ,44,44,9875,0,0,0,0,0,0,0,0,0,29,29,7158,0,0,0,0,0,0,0,0,0
202511,174,19140,2,Dalton  GA ,25,25,5689,2,4,358,1,3,438,0,0,0,18,18,3874,2,4,358,0,0,0,0,0,0
202511,174,42460,5,Scottsboro  AL ,5,5,1446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,174,44900,5,Summerville  GA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,176,16980,2,Chicago-Naperville-Elgin  IL-IN ,547,547,240389,11,22,5023,14,46,8678,23,316,98680,472,472,211964,7,14,3865,14,46,8678,12,233,73430
202511,176,28100,2,Kankakee  IL ,7,7,1910,1,2,203,1,3,697,0,0,0,4,4,1092,0,0,0,0,0,0,0,0,0
202511,176,28450,2,Kenosha  WI ,5,5,3274,0,0,0,0,0,0,1,54,69000,4,4,1874,0,0,0,0,0,0,1,54,69000
202511,176,33140,2,Michigan City-La Porte  IN ,11,11,4342,0,0,0,0,0,0,1,6,760,4,4,2002,0,0,0,0,0,0,0,0,0
202511,176,36837,5,Ottawa  IL ,3,3,1303,0,0,0,0,0,0,0,0,0,1,1,600,0,0,0,0,0,0,0,0,0
202511,178,17140,2,Cincinnati  OH-KY-IN ,292,292,100321,7,14,1739,9,30,4677,8,202,31347,268,268,94466,7,14,1739,8,27,4138,7,192,30389
202511,178,48940,5,Wilmington  OH ,8,8,1856,0,0,0,0,0,0,0,0,0,7,7,1706,0,0,0,0,0,0,0,0,0
202511,184,10420,2,Akron  OH ,58,58,17601,0,0,0,0,0,0,0,0,0,56,56,16832,0,0,0,0,0,0,0,0,0
202511,184,15940,2,Canton-Massillon  OH ,21,21,10042,2,4,773,1,3,300,1,7,538,17,17,9379,1,2,380,1,3,300,0,0,0
202511,184,17410,2,Cleveland  OH ,185,185,70355,0,0,0,4,12,1964,20,112,13524,144,144,53893,0,0,0,3,9,1594,15,85,9775
202511,184,18740,5,Coshocton  OH ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,184,23380,5,Fremont  OH ,2,2,652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,184,35420,5,New Philadelphia-Dover  OH ,6,6,2293,1,2,200,0,0,0,0,0,0,2,2,965,0,0,0,0,0,0,0,0,0
202511,184,35940,5,Norwalk  OH ,4,4,1393,6,12,1000,0,0,0,0,0,0,0,0,0,6,12,1000,0,0,0,0,0,0
202511,184,41780,2,Sandusky  OH ,29,29,16159,0,0,0,0,0,0,2,13,1450,28,28,15895,0,0,0,0,0,0,2,13,1450
202511,184,49300,5,Wooster  OH ,11,11,2761,0,0,0,1,3,450,0,0,0,11,11,2761,0,0,0,1,3,450,0,0,0
202511,190,17860,2,Columbia  MO ,31,31,14053,0,0,0,1,3,4877,0,0,0,30,30,13743,0,0,0,1,3,4877,0,0,0
202511,190,27620,2,Jefferson City  MO ,13,13,3770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,190,33020,5,Mexico  MO ,1,1,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,190,33620,5,Moberly  MO ,13,13,4773,0,0,0,0,0,0,0,0,0,13,13,4773,0,0,0,0,0,0,0,0,0
202511,192,17900,2,Columbia  SC ,415,415,81500,0,0,0,0,0,0,1,174,33050,396,396,76726,0,0,0,0,0,0,1,174,33050
202511,192,35140,5,Newberry  SC ,10,10,3936,0,0,0,0,0,0,0,0,0,1,1,154,0,0,0,0,0,0,0,0,0
202511,192,36700,5,Orangeburg  SC ,5,5,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,192,44940,2,Sumter  SC ,20,20,3375,1,2,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,194,10760,5,Alexander City  AL ,19,19,10422,0,0,0,0,0,0,0,0,0,19,19,10422,0,0,0,0,0,0,0,0,0
202511,194,12220,2,Auburn-Opelika  AL ,162,162,40672,0,0,0,0,0,0,0,0,0,162,162,40672,0,0,0,0,0,0,0,0,0
202511,194,17980,2,Columbus  GA-AL ,32,32,9634,0,0,0,0,0,0,0,0,0,5,5,1169,0,0,0,0,0,0,0,0,0
202511,198,11900,5,Athens  OH ,2,2,950,0,0,0,0,0,0,0,0,0,2,2,950,0,0,0,0,0,0,0,0,0
202511,198,13340,5,Bellefontaine  OH ,10,10,3211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,198,15740,5,Cambridge  OH ,3,3,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,198,17060,5,Chillicothe  OH ,1,1,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,198,18140,2,Columbus  OH ,543,543,193669,71,142,23002,2,8,2781,10,315,45794,508,508,179785,70,140,22502,2,8,2781,10,315,45794
202511,198,32020,5,Marion  OH ,3,3,497,0,0,0,0,0,0,0,0,0,2,2,182,0,0,0,0,0,0,0,0,0
202511,198,34540,5,Mount Vernon  OH ,12,12,4079,0,0,0,0,0,0,0,0,0,3,3,1057,0,0,0,0,0,0,0,0,0
202511,198,47920,5,Washington Court House  OH ,6,6,1335,1,2,150,0,0,0,0,0,0,6,6,1335,1,2,150,0,0,0,0,0,0
202511,198,49780,5,Zanesville  OH ,3,3,649,1,2,351,1,3,539,1,5,784,0,0,0,0,0,0,0,0,0,0,0,0
202511,204,10860,5,Alice  TX ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,204,18580,2,Corpus Christi  TX ,128,128,34216,0,0,0,0,0,0,2,10,1089,20,20,4020,0,0,0,0,0,0,0,0,0
202511,204,28780,5,Kingsville  TX ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,206,11980,5,Athens  TX ,11,11,2621,3,6,825,0,0,0,0,0,0,5,5,880,3,6,825,0,0,0,0,0,0
202511,206,14300,5,Bonham  TX ,4,4,1030,0,0,0,0,0,0,0,0,0,3,3,742,0,0,0,0,0,0,0,0,0
202511,206,18620,5,Corsicana  TX ,32,32,7687,0,0,0,0,0,0,0,0,0,8,8,1600,0,0,0,0,0,0,0,0,0
202511,206,19100,2,Dallas-Fort Worth-Arlington  TX ,2324,2324,756936,21,42,6281,12,41,4257,39,952,147217,1780,1780,573467,7,14,2262,8,29,2800,25,607,104912
202511,206,20460,5,Durant  OK ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,206,23620,5,Gainesville  TX ,1,1,296,0,0,0,0,0,0,0,0,0,1,1,296,0,0,0,0,0,0,0,0,0
202511,206,24180,5,Granbury  TX ,13,13,405,0,0,0,0,0,0,0,0,0,13,13,405,0,0,0,0,0,0,0,0,0
202511,206,33420,5,Mineral Wells  TX ,1,1,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,206,43300,2,Sherman-Denison  TX ,47,47,14318,0,0,0,0,0,0,0,0,0,43,43,12729,0,0,0,0,0,0,0,0,0
202511,206,44860,5,Sulphur Springs  TX ,3,3,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,209,17540,5,Clinton  IA ,1,1,185,1,2,446,0,0,0,1,5,833,1,1,185,0,0,0,0,0,0,0,0,0
202511,209,19340,2,Davenport-Moline-Rock Island  IA-IL ,23,23,8103,0,0,0,0,0,0,1,5,524,16,16,5844,0,0,0,0,0,0,0,0,0
202511,209,34700,5,Muscatine  IA ,3,3,1088,0,0,0,0,0,0,0,0,0,2,2,734,0,0,0,0,0,0,0,0,0
202511,212,19430,2,Dayton-Kettering-Beavercreek  OH ,62,62,24794,0,0,0,2,6,1174,7,75,10116,60,60,24132,0,0,0,1,3,875,6,55,7690
202511,212,24820,5,Greenville  OH ,4,4,1546,0,0,0,1,3,312,0,0,0,4,4,1546,0,0,0,1,3,312,0,0,0
202511,212,43380,5,Sidney  OH ,7,7,1594,0,0,0,0,0,0,1,18,2822,7,7,1594,0,0,0,0,0,0,0,0,0
202511,212,44220,2,Springfield  OH ,10,10,3365,0,0,0,0,0,0,0,0,0,10,10,3365,0,0,0,0,0,0,0,0,0
202511,212,46500,5,Urbana  OH ,7,7,2203,0,0,0,0,0,0,0,0,0,7,7,2203,0,0,0,0,0,0,0,0,0
202511,216,14500,2,Boulder  CO ,20,20,14490,2,4,746,2,7,2499,2,93,17823,11,11,10636,0,0,0,1,4,1421,0,0,0
202511,216,19740,2,Denver-Aurora-Centennial  CO ,411,411,152095,2,4,448,0,0,0,13,678,137329,402,402,148911,2,4,448,0,0,0,11,655,133666
202511,216,24540,2,Greeley  CO ,142,142,53724,0,0,0,0,0,0,1,6,886,109,109,40842,0,0,0,0,0,0,0,0,0
202511,218,11180,2,Ames  IA ,8,8,2787,0,0,0,0,0,0,0,0,0,7,7,2496,0,0,0,0,0,0,0,0,0
202511,218,19780,2,Des Moines-West Des Moines  IA ,279,279,107143,11,22,3276,0,0,0,1,13,1365,275,275,106008,11,22,3276,0,0,0,1,13,1365
202511,218,36820,5,Oskaloosa  IA ,0,0,0,1,2,349,0,0,0,0,0,0,0,0,0,1,2,349,0,0,0,0,0,0
202511,218,37800,5,Pella  IA ,7,7,3687,1,2,717,0,0,0,0,0,0,4,4,2480,0,0,0,0,0,0,0,0,0
202511,220,10300,5,Adrian  MI ,12,12,5824,0,0,0,0,0,0,0,0,0,3,3,3494,0,0,0,0,0,0,0,0,0
202511,220,11460,2,Ann Arbor  MI ,26,26,13280,1,2,773,0,0,0,3,28,19585,26,26,13280,1,2,773,0,0,0,2,10,945
202511,220,19820,2,Detroit-Warren-Dearborn  MI ,322,322,111273,15,30,1847,5,18,3977,18,317,55698,271,271,98533,15,30,1847,4,15,3392,16,297,51537
202511,220,22420,2,Flint  MI ,21,21,6366,0,0,0,0,0,0,1,5,1384,16,16,4998,0,0,0,0,0,0,0,0,0
202511,220,33780,2,Monroe  MI ,10,10,4736,0,0,0,0,0,0,0,0,0,5,5,3275,0,0,0,0,0,0,0,0,0
202511,221,19940,5,Dixon  IL ,5,5,1400,0,0,0,0,0,0,0,0,0,5,5,1400,0,0,0,0,0,0,0,0,0
202511,221,44580,5,Sterling  IL ,2,2,453,1,2,318,0,0,0,0,0,0,1,1,150,0,0,0,0,0,0,0,0,0
202511,222,20020,2,Dothan  AL ,37,37,10655,0,0,0,0,0,0,7,112,9520,26,26,8142,0,0,0,0,0,0,7,112,9520
202511,222,21460,5,Enterprise  AL ,15,15,2778,0,0,0,0,0,0,0,0,0,14,14,2405,0,0,0,0,0,0,0,0,0
202511,222,37120,5,Ozark  AL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,228,20260,2,Duluth  MN-WI ,20,20,6314,1,2,428,0,0,0,1,20,1500,18,18,5740,0,0,0,0,0,0,1,20,1500
202511,228,24330,5,Grand Rapids  MN ,1,1,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,232,20740,2,Eau Claire  WI ,22,22,14113,1,2,300,0,0,0,2,20,1790,21,21,13759,1,2,300,0,0,0,2,20,1790
202511,232,32860,5,Menomonie  WI ,5,5,2323,0,0,0,0,0,0,0,0,0,4,4,1970,0,0,0,0,0,0,0,0,0
202511,233,20780,5,Edwards  CO ,15,15,14926,0,0,0,0,0,0,0,0,0,13,13,11494,0,0,0,0,0,0,0,0,0
202511,233,40090,5,Rifle  CO ,13,13,67791,0,0,0,0,0,0,0,0,0,12,12,67383,0,0,0,0,0,0,0,0,0
202511,236,18500,5,Corning  NY ,10,10,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,236,21300,2,Elmira  NY ,4,4,761,0,0,0,0,0,0,1,5,560,0,0,0,0,0,0,0,0,0,0,0,0
202511,238,21340,2,El Paso  TX ,113,113,26445,2,4,518,1,3,395,1,8,943,0,0,0,0,0,0,0,0,0,0,0,0
202511,238,29740,2,Las Cruces  NM ,45,45,11594,5,10,1642,1,3,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,240,21500,2,Erie  PA ,9,9,2996,0,0,0,0,0,0,0,0,0,4,4,1550,0,0,0,0,0,0,0,0,0
202511,240,32740,5,Meadville  PA ,5,5,1656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,241,21780,2,Evansville  IN ,30,30,9787,2,4,627,0,0,0,0,0,0,19,19,6148,1,2,350,0,0,0,0,0,0
202511,241,25775,5,Henderson  KY ,4,4,1546,0,0,0,0,0,0,0,0,0,4,4,1546,0,0,0,0,0,0,0,0,0
202511,242,17220,5,Clarksburg  WV ,4,4,1022,0,0,0,0,0,0,0,0,0,4,4,1022,0,0,0,0,0,0,0,0,0
202511,242,21900,5,Fairmont  WV ,1,1,282,0,0,0,0,0,0,0,0,0,1,1,282,0,0,0,0,0,0,0,0,0
202511,244,22020,2,Fargo  ND-MN ,32,32,13551,0,0,0,0,0,0,2,63,8775,31,31,13017,0,0,0,0,0,0,2,63,8775
202511,244,47420,5,Wahpeton  ND-MN ,6,6,1932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,246,22180,2,Fayetteville  NC ,53,53,18851,1,2,621,0,0,0,1,5,861,53,53,18851,1,2,621,0,0,0,1,5,861
202511,246,29900,5,Laurinburg  NC ,5,5,1010,0,0,0,0,0,0,0,0,0,5,5,1010,0,0,0,0,0,0,0,0,0
202511,246,31300,5,Lumberton  NC ,17,17,2914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,246,38240,2,Pinehurst-Southern Pines  NC ,81,81,19332,2,4,652,0,0,0,0,0,0,71,71,16638,2,4,652,0,0,0,0,0,0
202511,246,40460,5,Rockingham  NC ,3,3,888,0,0,0,0,0,0,0,0,0,3,3,888,0,0,0,0,0,0,0,0,0
202511,248,22300,5,Findlay  OH ,4,4,908,0,0,0,0,0,0,0,0,0,1,1,70,0,0,0,0,0,0,0,0,0
